time_s,eda_uS,phase
-20.0,15.7,pre
-19.9,15.58,pre
-19.8,15.5,pre
-19.7,15.45,pre
-19.6,15.38,pre
-19.5,15.31,pre
-19.4,15.23,pre
-19.3,15.23,pre
-19.2,15.19,pre
-19.1,15.14,pre
-19.0,14.99,pre
-18.9,14.89,pre
-18.8,14.79,pre
-18.7,14.67,pre
-18.6,14.6,pre
-18.5,14.4,pre
-18.4,14.28,pre
-18.3,14.06,pre
-18.2,14.14,pre
-18.1,13.96,pre
-18.0,13.92,pre
-17.9,13.77,pre
-17.8,13.75,pre
-17.7,13.79,pre
-17.6,13.77,pre
-17.5,13.67,pre
-17.4,13.5,pre
-17.3,13.57,pre
-17.2,13.48,pre
-17.1,13.33,pre
-17.0,13.26,pre
-16.9,13.28,pre
-16.8,13.16,pre
-16.7,13.11,pre
-16.6,13.04,pre
-16.5,12.99,pre
-16.4,12.94,pre
-16.3,12.92,pre
-16.2,12.99,pre
-16.1,12.94,pre
-16.0,13.09,pre
-15.9,13.01,pre
-15.8,13.01,pre
-15.7,13.16,pre
-15.6,13.21,pre
-15.5,13.28,pre
-15.4,13.23,pre
-15.3,13.5,pre
-15.2,13.55,pre
-15.1,13.57,pre
-15.0,13.67,pre
-14.9,13.7,pre
-14.8,13.7,pre
-14.7,13.48,pre
-14.6,13.7,pre
-14.5,13.62,pre
-14.4,13.65,pre
-14.3,13.62,pre
-14.2,13.57,pre
-14.1,13.55,pre
-14.0,13.67,pre
-13.9,13.6,pre
-13.8,13.57,pre
-13.7,13.57,pre
-13.6,13.48,pre
-13.5,13.43,pre
-13.4,13.43,pre
-13.3,13.45,pre
-13.2,13.31,pre
-13.1,13.33,pre
-13.0,13.38,pre
-12.9,13.33,pre
-12.8,13.33,pre
-12.7,13.31,pre
-12.6,13.38,pre
-12.5,13.31,pre
-12.4,13.31,pre
-12.3,13.33,pre
-12.2,13.31,pre
-12.1,13.33,pre
-12.0,13.26,pre
-11.9,13.28,pre
-11.8,13.23,pre
-11.7,13.18,pre
-11.6,13.11,pre
-11.5,13.18,pre
-11.4,13.11,pre
-11.3,13.06,pre
-11.2,13.04,pre
-11.1,12.92,pre
-11.0,12.96,pre
-10.9,12.77,pre
-10.8,12.87,pre
-10.7,12.87,pre
-10.6,12.84,pre
-10.5,12.72,pre
-10.4,12.72,pre
-10.3,12.79,pre
-10.2,12.72,pre
-10.1,12.67,pre
-10.0,12.45,pre
-9.9,12.65,pre
-9.8,12.52,pre
-9.7,12.52,pre
-9.6,12.52,pre
-9.5,12.52,pre
-9.4,12.5,pre
-9.3,12.35,pre
-9.2,12.45,pre
-9.1,12.45,pre
-9.0,12.4,pre
-8.9,12.4,pre
-8.8,12.45,pre
-8.7,12.35,pre
-8.6,12.33,pre
-8.5,12.28,pre
-8.4,12.3,pre
-8.3,12.16,pre
-8.2,11.99,pre
-8.1,12.01,pre
-8.0,11.94,pre
-7.9,12.01,pre
-7.8,11.72,pre
-7.7,11.67,pre
-7.6,11.69,pre
-7.5,11.52,pre
-7.4,11.47,pre
-7.3,11.23,pre
-7.2,11.43,pre
-7.1,11.3,pre
-7.0,11.21,pre
-6.9,11.28,pre
-6.8,11.23,pre
-6.7,11.21,pre
-6.6,11.01,pre
-6.5,11.11,pre
-6.4,11.08,pre
-6.3,11.01,pre
-6.2,10.96,pre
-6.1,11.01,pre
-6.0,11.01,pre
-5.9,11.01,pre
-5.8,10.82,pre
