time_s,eda_uS,phase
-20.0,9.18,pre
-19.9,9.47,pre
-19.8,9.4,pre
-19.7,9.55,pre
-19.6,9.35,pre
-19.5,9.4,pre
-19.4,9.45,pre
-19.3,9.37,pre
-19.2,9.37,pre
-19.1,9.28,pre
-19.0,9.35,pre
-18.9,9.28,pre
-18.8,9.25,pre
-18.7,9.35,pre
-18.6,9.25,pre
-18.5,9.23,pre
-18.4,9.18,pre
-18.3,9.25,pre
-18.2,9.18,pre
-18.1,9.13,pre
-18.0,9.13,pre
-17.9,9.06,pre
-17.8,9.11,pre
-17.7,9.06,pre
-17.6,9.08,pre
-17.5,8.98,pre
-17.4,9.18,pre
-17.3,9.2,pre
-17.2,9.25,pre
-17.1,9.28,pre
-17.0,9.3,pre
-16.9,9.35,pre
-16.8,9.35,pre
-16.7,9.35,pre
-16.6,9.28,pre
-16.5,9.55,pre
-16.4,9.3,pre
-16.3,9.33,pre
-16.2,9.25,pre
-16.1,9.18,pre
-16.0,9.13,pre
-15.9,9.03,pre
-15.8,9.06,pre
-15.7,8.89,pre
-15.6,8.84,pre
-15.5,8.72,pre
-15.4,8.72,pre
-15.3,8.74,pre
-15.2,8.5,pre
-15.1,8.5,pre
-15.0,8.47,pre
-14.9,8.42,pre
-14.8,8.3,pre
-14.7,8.2,pre
-14.6,8.2,pre
-14.5,8.25,pre
-14.4,8.23,pre
-14.3,8.25,pre
-14.2,8.4,pre
-14.1,8.4,pre
-14.0,8.47,pre
-13.9,8.47,pre
-13.8,8.69,pre
-13.7,8.76,pre
-13.6,8.89,pre
-13.5,8.74,pre
-13.4,8.81,pre
-13.3,8.81,pre
-13.2,8.54,pre
-13.1,8.81,pre
-13.0,8.59,pre
-12.9,8.84,pre
-12.8,8.52,pre
-12.7,8.47,pre
-12.6,8.59,pre
-12.5,8.59,pre
-12.4,8.47,pre
-12.3,8.15,pre
-12.2,8.42,pre
-12.1,8.3,pre
-12.0,8.18,pre
-11.9,8.23,pre
-11.8,8.33,pre
-11.7,8.15,pre
-11.6,7.81,pre
-11.5,8.13,pre
-11.4,8.08,pre
-11.3,8.03,pre
-11.2,7.98,pre
-11.1,8.03,pre
-11.0,7.96,pre
-10.9,7.76,pre
-10.8,7.98,pre
-10.7,7.98,pre
-10.6,8.08,pre
-10.5,7.67,pre
-10.4,7.96,pre
-10.3,7.84,pre
-10.2,7.93,pre
-10.1,7.96,pre
-10.0,7.91,pre
-9.9,8.01,pre
-9.8,7.79,pre
-9.7,7.96,pre
-9.6,7.76,pre
-9.5,8.28,pre
-9.4,7.91,pre
-9.3,8.01,pre
-9.2,8.08,pre
-9.1,7.89,pre
-9.0,7.98,pre
-8.9,7.84,pre
-8.8,8.28,pre
-8.7,8.2,pre
-8.6,8.08,pre
-8.5,8.11,pre
-8.4,8.18,pre
-8.3,8.11,pre
-8.2,7.86,pre
-8.1,8.2,pre
-8.0,8.15,pre
-7.9,8.2,pre
-7.8,8.08,pre
-7.7,8.3,pre
-7.6,8.3,pre
-7.5,8.18,pre
-7.4,8.42,pre
-7.3,8.42,pre
-7.2,8.42,pre
-7.1,8.15,pre
-7.0,8.59,pre
-6.9,8.59,pre
-6.8,8.76,pre
-6.7,8.42,pre
-6.6,8.67,pre
-6.5,8.76,pre
-6.4,8.64,pre
-6.3,8.76,pre
-6.2,8.79,pre
-6.1,8.96,pre
-6.0,8.86,pre
-5.9,8.86,pre
-5.8,8.98,pre
-5.7,8.91,pre
-5.6,9.01,pre
-5.5,9.06,pre
