time_s,eda_uS,phase
-20.0,0.71,pre
-19.9,0.9,pre
-19.8,0.63,pre
-19.7,0.73,pre
-19.6,0.68,pre
-19.5,0.68,pre
-19.4,0.51,pre
-19.3,0.51,pre
-19.2,0.66,pre
-19.1,0.46,pre
-19.0,0.66,pre
-18.9,0.37,pre
-18.8,0.37,pre
-18.7,0.39,pre
-18.6,0.54,pre
-18.5,0.27,pre
-18.4,0.29,pre
-18.3,0.42,pre
-18.2,0.24,pre
-18.1,0.29,pre
-18.0,0.15,pre
-17.9,0.37,pre
-17.8,0.1,pre
-17.7,0.22,pre
-17.6,0.07,pre
-17.5,0.37,pre
-17.4,0.0,pre
-17.3,0.0,pre
-17.2,0.02,pre
-17.1,0.02,pre
-17.0,0.0,pre
-16.9,0.0,pre
-16.8,0.0,pre
-16.7,0.0,pre
-16.6,0.0,pre
-16.5,0.0,pre
-16.4,0.0,pre
-16.3,0.0,pre
-16.2,0.0,pre
-16.1,0.0,pre
-16.0,0.0,pre
-15.9,0.0,pre
-15.8,0.0,pre
-15.7,0.0,pre
-15.6,0.0,pre
-15.5,0.0,pre
-15.4,0.0,pre
-15.3,0.0,pre
-15.2,0.0,pre
-15.1,0.0,pre
-15.0,0.0,pre
-14.9,0.0,pre
-14.8,0.0,pre
-14.7,0.0,pre
-14.6,0.0,pre
-14.5,0.0,pre
-14.4,0.0,pre
-14.3,0.0,pre
-14.2,0.0,pre
-14.1,0.0,pre
-14.0,0.0,pre
-13.9,0.0,pre
-13.8,0.0,pre
-13.7,0.0,pre
-13.6,0.0,pre
-13.5,0.0,pre
-13.4,0.0,pre
-13.3,0.0,pre
-13.2,0.0,pre
-13.1,0.0,pre
-13.0,0.0,pre
-12.9,0.0,pre
-12.8,0.0,pre
-12.7,0.0,pre
-12.6,0.0,pre
-12.5,0.0,pre
-12.4,0.0,pre
-12.3,0.0,pre
-12.2,0.0,pre
-12.1,0.0,pre
-12.0,0.0,pre
-11.9,0.0,pre
-11.8,0.0,pre
-11.7,0.0,pre
-11.6,0.0,pre
-11.5,0.0,pre
-11.4,0.24,pre
-11.3,0.12,pre
-11.2,0.15,pre
-11.1,0.22,pre
-11.0,0.17,pre
-10.9,0.32,pre
-10.8,0.2,pre
-10.7,0.44,pre
-10.6,0.34,pre
-10.5,0.42,pre
-10.4,0.34,pre
-10.3,0.37,pre
-10.2,0.42,pre
-10.1,0.51,pre
-10.0,0.66,pre
-9.9,0.51,pre
-9.8,0.71,pre
-9.7,0.61,pre
-9.6,0.63,pre
-9.5,0.85,pre
-9.4,0.63,pre
-9.3,0.85,pre
-9.2,0.73,pre
-9.1,0.95,pre
-9.0,0.83,pre
-8.9,0.95,pre
-8.8,0.98,pre
-8.7,0.93,pre
-8.6,0.93,pre
-8.5,0.83,pre
-8.4,1.22,pre
-8.3,1.15,pre
-8.2,1.17,pre
-8.1,1.1,pre
-8.0,1.17,pre
-7.9,1.17,pre
-7.8,1.1,pre
-7.7,1.37,pre
-7.6,1.37,pre
-7.5,1.51,pre
-7.4,1.25,pre
-7.3,1.56,pre
-7.2,1.34,pre
-7.1,1.54,pre
-7.0,1.42,pre
-6.9,1.42,pre
-6.8,1.66,pre
-6.7,1.59,pre
-6.6,1.73,pre
-6.5,1.51,pre
-6.4,1.93,pre
-6.3,1.73,pre
-6.2,1.76,pre
-6.1,1.73,pre
-6.0,1.59,pre
-5.9,1.83,pre
-5.8,1.56,pre
-5.7,1.88,pre
-5.6,1.61,pre
-5.5,1.64,pre
-5.4,1.54,pre
-5.3,1.9,pre
-5.2,1.76,pre
-5.1,1.61,pre
-5.0,1.64,pre
-4.9,1.68,pre
-4.8,1.93,pre
-4.7,1.54,pre
-4.6,1.93,pre
-4.5,1.66,pre
-4.4,1.86,pre
-4.3,1.37,pre
-4.2,1.54,pre
-4.1,1.61,pre
-4.0,1.44,pre
-3.9,1.64,pre
-3.8,1.32,pre
-3.7,1.68,pre
-3.6,1.46,pre
-3.5,1.34,pre
-3.4,1.42,pre
-3.3,1.46,pre
-3.2,1.25,pre
-3.1,1.12,pre
-3.0,1.37,pre
-2.9,1.15,pre
-2.8,1.25,pre
-2.7,1.1,pre
-2.6,1.25,pre
-2.5,1.07,pre
-2.4,0.93,pre
-2.3,1.1,pre
-2.2,0.88,pre
-2.1,0.95,pre
-2.0,0.73,pre
-1.9,0.83,pre
-1.8,0.56,pre
-1.7,0.68,pre
-1.6,0.71,pre
-1.5,0.51,pre
-1.4,0.68,pre
-1.3,0.44,pre
-1.2,0.59,pre
-1.1,0.34,pre
-1.0,0.54,pre
-0.9,0.32,pre
-0.8,0.34,pre
-0.7,0.32,pre
-0.6,0.32,pre
-0.5,0.1,pre
-0.4,0.05,pre
-0.3,0.17,pre
-0.2,0.02,pre
-0.1,0.15,pre
0.0,0.0,stroking
0.1,0.0,stroking
0.2,0.0,stroking
0.3,0.0,stroking
0.4,0.0,stroking
0.5,0.0,stroking
0.6,0.0,stroking
0.7,0.0,stroking
0.8,0.0,stroking
0.9,0.0,stroking
1.0,0.0,stroking
1.1,0.0,stroking
1.2,0.0,stroking
1.3,0.0,stroking
1.4,0.0,stroking
1.5,0.0,stroking
1.6,0.0,stroking
1.7,0.0,stroking
1.8,0.0,stroking
1.9,0.0,stroking
2.0,0.0,stroking
2.1,0.0,stroking
2.2,0.0,stroking
2.3,0.0,stroking
2.4,0.0,stroking
2.5,0.0,stroking
2.6,0.0,stroking
2.7,0.0,stroking
2.8,0.0,stroking
2.9,0.0,stroking
3.0,0.0,stroking
3.1,0.0,stroking
3.2,0.0,stroking
3.3,0.0,stroking
3.4,0.17,stroking
3.5,0.24,stroking
3.6,0.15,stroking
3.7,0.17,stroking
3.8,0.2,stroking
3.9,0.27,stroking
4.0,0.34,stroking
4.1,0.2,stroking
4.2,0.44,stroking
4.3,0.42,stroking
4.4,0.83,stroking
4.5,0.59,stroking
4.6,0.59,stroking
4.7,0.81,stroking
4.8,0.68,stroking
4.9,0.83,stroking
5.0,0.81,stroking
5.1,0.98,stroking
5.2,0.9,stroking
5.3,0.98,stroking
