time_s,eda_uS,phase
-20.0,0.73,pre
-19.9,0.71,pre
-19.8,0.71,pre
-19.7,0.71,pre
-19.6,0.73,pre
-19.5,0.73,pre
-19.4,0.71,pre
-19.3,0.73,pre
-19.2,0.71,pre
-19.1,0.71,pre
-19.0,0.73,pre
-18.9,0.73,pre
-18.8,0.73,pre
-18.7,0.71,pre
-18.6,0.73,pre
-18.5,0.71,pre
-18.4,0.71,pre
-18.3,0.73,pre
-18.2,0.73,pre
-18.1,0.76,pre
-18.0,0.76,pre
-17.9,0.73,pre
-17.8,0.73,pre
-17.7,0.76,pre
-17.6,0.76,pre
-17.5,0.76,pre
-17.4,0.76,pre
-17.3,0.78,pre
-17.2,0.76,pre
-17.1,0.78,pre
-17.0,0.76,pre
-16.9,0.73,pre
-16.8,0.73,pre
-16.7,0.73,pre
-16.6,0.76,pre
-16.5,0.76,pre
-16.4,0.76,pre
-16.3,0.76,pre
-16.2,0.76,pre
-16.1,0.76,pre
-16.0,0.76,pre
-15.9,0.76,pre
-15.8,0.76,pre
-15.7,0.78,pre
-15.6,0.76,pre
-15.5,0.76,pre
-15.4,0.78,pre
-15.3,0.73,pre
-15.2,0.76,pre
-15.1,0.78,pre
-15.0,0.73,pre
-14.9,0.76,pre
-14.8,0.78,pre
-14.7,0.73,pre
-14.6,0.76,pre
-14.5,0.78,pre
-14.4,0.78,pre
-14.3,0.78,pre
-14.2,0.78,pre
-14.1,0.76,pre
-14.0,0.78,pre
-13.9,0.76,pre
-13.8,0.78,pre
-13.7,0.76,pre
-13.6,0.76,pre
-13.5,0.73,pre
-13.4,0.76,pre
-13.3,0.76,pre
-13.2,0.78,pre
-13.1,0.76,pre
-13.0,0.78,pre
-12.9,0.76,pre
-12.8,0.76,pre
-12.7,0.78,pre
-12.6,0.76,pre
-12.5,0.76,pre
-12.4,0.78,pre
-12.3,0.76,pre
-12.2,0.76,pre
-12.1,0.76,pre
-12.0,0.78,pre
-11.9,0.76,pre
-11.8,0.78,pre
-11.7,0.78,pre
-11.6,0.78,pre
-11.5,0.76,pre
-11.4,0.78,pre
-11.3,0.78,pre
-11.2,0.78,pre
-11.1,0.78,pre
-11.0,0.76,pre
-10.9,0.78,pre
-10.8,0.78,pre
-10.7,0.78,pre
-10.6,0.78,pre
-10.5,0.81,pre
-10.4,0.76,pre
-10.3,0.78,pre
-10.2,0.78,pre
-10.1,0.78,pre
-10.0,0.81,pre
-9.9,0.78,pre
-9.8,0.81,pre
-9.7,0.78,pre
-9.6,0.78,pre
-9.5,0.81,pre
-9.4,0.81,pre
-9.3,0.76,pre
-9.2,0.78,pre
-9.1,0.81,pre
-9.0,0.81,pre
-8.9,0.81,pre
-8.8,0.81,pre
-8.7,0.81,pre
-8.6,0.81,pre
-8.5,0.76,pre
-8.4,0.78,pre
-8.3,0.81,pre
-8.2,0.81,pre
-8.1,0.76,pre
-8.0,0.78,pre
-7.9,0.76,pre
-7.8,0.78,pre
-7.7,0.78,pre
-7.6,0.81,pre
-7.5,0.81,pre
-7.4,0.78,pre
-7.3,0.78,pre
-7.2,0.81,pre
-7.1,0.83,pre
-7.0,0.76,pre
-6.9,0.78,pre
-6.8,0.78,pre
-6.7,0.76,pre
-6.6,0.78,pre
-6.5,0.76,pre
-6.4,0.81,pre
-6.3,0.76,pre
-6.2,0.81,pre
-6.1,0.78,pre
-6.0,0.81,pre
-5.9,0.76,pre
-5.8,0.73,pre
-5.7,0.81,pre
-5.6,0.78,pre
-5.5,0.78,pre
-5.4,0.78,pre
-5.3,0.81,pre
-5.2,0.78,pre
-5.1,0.76,pre
-5.0,0.78,pre
-4.9,0.78,pre
-4.8,0.76,pre
-4.7,0.76,pre
-4.6,0.78,pre
-4.5,0.76,pre
-4.4,0.76,pre
-4.3,0.78,pre
-4.2,0.78,pre
-4.1,0.76,pre
-4.0,0.78,pre
-3.9,0.81,pre
-3.8,0.76,pre
-3.7,0.76,pre
-3.6,0.76,pre
-3.5,0.76,pre
-3.4,0.76,pre
-3.3,0.76,pre
-3.2,0.76,pre
-3.1,0.81,pre
-3.0,0.76,pre
-2.9,0.76,pre
-2.8,0.76,pre
-2.7,0.76,pre
-2.6,0.76,pre
-2.5,0.76,pre
-2.4,0.76,pre
-2.3,0.78,pre
-2.2,0.73,pre
-2.1,0.76,pre
-2.0,0.76,pre
-1.9,0.76,pre
-1.8,0.76,pre
-1.7,0.76,pre
-1.6,0.76,pre
-1.5,0.76,pre
-1.4,0.76,pre
-1.3,0.73,pre
-1.2,0.76,pre
-1.1,0.73,pre
-1.0,0.73,pre
-0.9,0.73,pre
-0.8,0.76,pre
-0.7,0.76,pre
-0.6,0.73,pre
-0.5,0.73,pre
-0.4,0.76,pre
-0.3,0.76,pre
-0.2,0.76,pre
-0.1,0.73,pre
0.0,0.73,stroking
0.1,0.73,stroking
0.2,0.71,stroking
0.3,0.76,stroking
0.4,0.73,stroking
0.5,0.76,stroking
0.6,0.76,stroking
0.7,0.73,stroking
0.8,0.73,stroking
0.9,0.73,stroking
1.0,0.76,stroking
1.1,0.73,stroking
1.2,0.73,stroking
1.3,0.73,stroking
1.4,0.76,stroking
1.5,0.73,stroking
1.6,0.73,stroking
1.7,0.73,stroking
1.8,0.73,stroking
1.9,0.73,stroking
2.0,0.76,stroking
2.1,0.73,stroking
2.2,0.73,stroking
2.3,0.73,stroking
2.4,0.71,stroking
2.5,0.73,stroking
2.6,0.73,stroking
2.7,0.73,stroking
2.8,0.73,stroking
2.9,0.73,stroking
3.0,0.73,stroking
3.1,0.73,stroking
3.2,0.73,stroking
3.3,0.73,stroking
3.4,0.73,stroking
3.5,0.73,stroking
3.6,0.73,stroking
3.7,0.71,stroking
3.8,0.73,stroking
3.9,0.73,stroking
4.0,0.68,stroking
4.1,0.73,stroking
4.2,0.71,stroking
4.3,0.71,stroking
4.4,0.73,stroking
4.5,0.71,stroking
4.6,0.71,stroking
4.7,0.73,stroking
4.8,0.71,stroking
4.9,0.73,stroking
5.0,0.71,stroking
5.1,0.71,stroking
5.2,0.73,stroking
5.3,0.71,stroking
5.4,0.71,stroking
5.5,0.71,stroking
5.6,0.73,stroking
5.7,0.71,stroking
5.8,0.73,stroking
5.9,0.73,stroking
6.0,0.73,stroking
6.1,0.71,stroking
6.2,0.71,stroking
6.3,0.73,stroking
6.4,0.71,stroking
6.5,0.71,stroking
6.6,0.73,stroking
6.7,0.73,stroking
6.8,0.73,stroking
6.9,0.71,stroking
7.0,0.73,stroking
7.1,0.71,stroking
7.2,0.73,stroking
7.3,0.68,stroking
7.4,0.71,stroking
7.5,0.73,stroking
7.6,0.71,stroking
7.7,0.73,stroking
7.8,0.71,stroking
7.9,0.76,stroking
8.0,0.71,stroking
8.1,0.73,stroking
8.2,0.71,stroking
8.3,0.71,stroking
8.4,0.71,stroking
8.5,0.71,stroking
8.6,0.73,stroking
8.7,0.73,stroking
8.8,0.73,stroking
8.9,0.71,stroking
9.0,0.73,stroking
9.1,0.73,stroking
9.2,0.71,stroking
9.3,0.73,stroking
9.4,0.73,stroking
9.5,0.73,stroking
9.6,0.73,stroking
9.7,0.76,stroking
9.8,0.73,stroking
9.9,0.73,stroking
10.0,0.76,stroking
10.1,0.73,stroking
10.2,0.76,stroking
10.3,0.68,stroking
10.4,0.76,stroking
10.5,0.73,stroking
10.6,0.73,stroking
10.7,0.73,stroking
10.8,0.71,stroking
10.9,0.76,stroking
11.0,0.71,stroking
11.1,0.73,stroking
11.2,0.73,stroking
11.3,0.73,stroking
11.4,0.73,stroking
11.5,0.73,stroking
11.6,0.76,stroking
11.7,0.76,stroking
11.8,0.73,stroking
11.9,0.73,stroking
12.0,0.76,stroking
12.1,0.71,stroking
12.2,0.73,stroking
12.3,0.76,stroking
12.4,0.76,stroking
12.5,0.73,stroking
12.6,0.73,stroking
12.7,0.73,stroking
12.8,0.76,stroking
12.9,0.76,stroking
13.0,0.71,stroking
13.1,0.76,stroking
13.2,0.76,stroking
13.3,0.73,stroking
13.4,0.76,stroking
13.5,0.76,stroking
13.6,0.76,stroking
13.7,0.73,stroking
13.8,0.76,stroking
13.9,0.73,stroking
14.0,0.76,stroking
14.1,0.76,stroking
14.2,0.76,stroking
14.3,0.76,stroking
14.4,0.73,stroking
14.5,0.76,stroking
14.6,0.76,stroking
14.7,0.76,stroking
14.8,0.76,stroking
14.9,0.76,stroking
15.0,0.76,stroking
15.1,0.76,stroking
15.2,0.76,stroking
15.3,0.73,stroking
15.4,0.78,stroking
15.5,0.76,stroking
15.6,0.76,stroking
15.7,0.76,stroking
15.8,0.76,stroking
15.9,0.76,stroking
16.0,0.76,stroking
16.1,0.78,stroking
16.2,0.76,stroking
16.3,0.76,stroking
16.4,0.78,stroking
16.5,0.78,stroking
16.6,0.76,stroking
16.7,0.76,stroking
16.8,0.78,stroking
16.9,0.76,stroking
17.0,0.78,stroking
17.1,0.78,stroking
17.2,0.76,stroking
17.3,0.76,stroking
17.4,0.76,stroking
17.5,0.76,stroking
17.6,0.76,stroking
17.7,0.78,stroking
17.8,0.76,stroking
17.9,0.78,stroking
18.0,0.78,stroking
18.1,0.81,stroking
18.2,0.78,stroking
18.3,0.81,stroking
18.4,0.81,stroking
18.5,0.78,stroking
18.6,0.78,stroking
18.7,0.78,stroking
18.8,0.81,stroking
18.9,0.78,stroking
19.0,0.78,stroking
19.1,0.78,stroking
19.2,0.76,stroking
19.3,0.78,stroking
19.4,0.78,stroking
19.5,0.78,stroking
19.6,0.78,stroking
19.7,0.78,stroking
19.8,0.78,stroking
19.9,0.81,stroking
20.0,0.78,stroking
20.1,0.78,stroking
20.2,0.78,stroking
20.3,0.81,stroking
20.4,0.81,stroking
20.5,0.78,stroking
20.6,0.78,stroking
20.7,0.78,stroking
20.8,0.78,stroking
20.9,0.78,stroking
21.0,0.81,stroking
21.1,0.81,stroking
21.2,0.78,stroking
21.3,0.78,stroking
21.4,0.78,stroking
21.5,0.81,stroking
21.6,0.76,stroking
21.7,0.78,stroking
21.8,0.78,stroking
21.9,0.78,stroking
22.0,0.78,stroking
22.1,0.76,stroking
22.2,0.81,stroking
22.3,0.78,stroking
22.4,0.76,stroking
22.5,0.78,stroking
22.6,0.76,stroking
22.7,0.78,stroking
22.8,0.76,stroking
22.9,0.78,stroking
23.0,0.81,stroking
23.1,0.78,stroking
23.2,0.78,stroking
23.3,0.81,stroking
23.4,0.76,stroking
