time_s,eda_uS,phase
-20.0,15.8,pre
-19.9,15.75,pre
-19.8,15.72,pre
-19.7,15.7,pre
-19.6,15.65,pre
-19.5,15.6,pre
-19.4,15.55,pre
-19.3,15.5,pre
-19.2,15.48,pre
-19.1,15.43,pre
-19.0,15.36,pre
-18.9,15.33,pre
-18.8,15.33,pre
-18.7,15.26,pre
-18.6,15.23,pre
-18.5,15.19,pre
-18.4,15.11,pre
-18.3,15.04,pre
-18.2,15.01,pre
-18.1,14.99,pre
-18.0,14.97,pre
-17.9,14.92,pre
-17.8,14.87,pre
-17.7,14.82,pre
-17.6,14.79,pre
-17.5,14.75,pre
-17.4,14.72,pre
-17.3,14.65,pre
-17.2,14.6,pre
-17.1,14.58,pre
-17.0,14.53,pre
-16.9,14.48,pre
-16.8,14.45,pre
-16.7,14.43,pre
-16.6,14.36,pre
-16.5,14.33,pre
-16.4,14.33,pre
-16.3,14.28,pre
-16.2,14.23,pre
-16.1,14.21,pre
-16.0,14.21,pre
-15.9,14.16,pre
-15.8,14.11,pre
-15.7,14.09,pre
-15.6,14.06,pre
-15.5,14.01,pre
-15.4,13.99,pre
-15.3,13.96,pre
-15.2,13.94,pre
-15.1,13.87,pre
-15.0,13.82,pre
-14.9,13.77,pre
-14.8,13.75,pre
-14.7,13.65,pre
-14.6,13.57,pre
-14.5,13.53,pre
-14.4,13.48,pre
-14.3,13.43,pre
-14.2,13.43,pre
-14.1,13.35,pre
-14.0,13.35,pre
-13.9,13.33,pre
-13.8,13.31,pre
-13.7,13.28,pre
-13.6,13.28,pre
-13.5,13.28,pre
-13.4,13.26,pre
-13.3,13.26,pre
-13.2,13.23,pre
-13.1,13.18,pre
-13.0,13.16,pre
-12.9,13.11,pre
-12.8,13.09,pre
-12.7,13.06,pre
-12.6,13.04,pre
-12.5,13.04,pre
-12.4,12.96,pre
-12.3,12.96,pre
-12.2,12.94,pre
-12.1,12.92,pre
-12.0,12.92,pre
-11.9,12.89,pre
-11.8,12.87,pre
-11.7,12.84,pre
-11.6,12.82,pre
-11.5,12.82,pre
-11.4,12.77,pre
-11.3,12.74,pre
-11.2,12.74,pre
-11.1,12.72,pre
-11.0,12.72,pre
-10.9,12.67,pre
-10.8,12.67,pre
-10.7,12.65,pre
-10.6,12.6,pre
-10.5,12.57,pre
-10.4,12.57,pre
-10.3,12.57,pre
-10.2,12.52,pre
-10.1,12.5,pre
-10.0,12.48,pre
-9.9,12.45,pre
-9.8,12.45,pre
-9.7,12.4,pre
-9.6,12.38,pre
-9.5,12.33,pre
-9.4,12.33,pre
-9.3,12.3,pre
-9.2,12.28,pre
-9.1,12.26,pre
-9.0,12.26,pre
-8.9,12.21,pre
-8.8,12.21,pre
-8.7,12.18,pre
-8.6,12.18,pre
-8.5,12.13,pre
-8.4,12.13,pre
-8.3,12.11,pre
-8.2,12.11,pre
-8.1,12.08,pre
-8.0,12.08,pre
-7.9,12.06,pre
-7.8,12.01,pre
-7.7,12.01,pre
-7.6,12.01,pre
-7.5,11.99,pre
-7.4,11.94,pre
-7.3,11.91,pre
-7.2,11.89,pre
-7.1,11.89,pre
-7.0,11.87,pre
-6.9,11.87,pre
-6.8,11.84,pre
-6.7,11.84,pre
-6.6,11.79,pre
-6.5,11.79,pre
-6.4,11.77,pre
-6.3,11.74,pre
-6.2,11.72,pre
-6.1,11.72,pre
-6.0,11.67,pre
-5.9,11.67,pre
-5.8,11.65,pre
-5.7,11.62,pre
-5.6,11.6,pre
-5.5,11.57,pre
-5.4,11.55,pre
-5.3,11.55,pre
-5.2,11.52,pre
-5.1,11.5,pre
-5.0,11.5,pre
-4.9,11.47,pre
-4.8,11.45,pre
-4.7,11.43,pre
-4.6,11.4,pre
-4.5,11.4,pre
-4.4,11.38,pre
-4.3,11.38,pre
-4.2,11.35,pre
-4.1,11.35,pre
-4.0,11.33,pre
-3.9,11.3,pre
-3.8,11.3,pre
-3.7,11.28,pre
