time_s,eda_uS,phase
-20.0,1.68,pre
-19.9,1.73,pre
-19.8,1.71,pre
-19.7,1.71,pre
-19.6,1.71,pre
-19.5,1.71,pre
-19.4,1.71,pre
-19.3,1.71,pre
-19.2,1.68,pre
-19.1,1.71,pre
-19.0,1.73,pre
-18.9,1.71,pre
-18.8,1.71,pre
-18.7,1.73,pre
-18.6,1.73,pre
-18.5,1.71,pre
-18.4,1.68,pre
-18.3,1.73,pre
-18.2,1.71,pre
-18.1,1.68,pre
-18.0,1.68,pre
-17.9,1.71,pre
-17.8,1.71,pre
-17.7,1.68,pre
-17.6,1.68,pre
-17.5,1.66,pre
-17.4,1.71,pre
-17.3,1.68,pre
-17.2,1.71,pre
-17.1,1.68,pre
-17.0,1.71,pre
-16.9,1.71,pre
-16.8,1.66,pre
-16.7,1.68,pre
-16.6,1.71,pre
-16.5,1.68,pre
-16.4,1.68,pre
-16.3,1.68,pre
-16.2,1.66,pre
-16.1,1.66,pre
-16.0,1.71,pre
-15.9,1.64,pre
-15.8,1.68,pre
-15.7,1.64,pre
-15.6,1.68,pre
-15.5,1.66,pre
-15.4,1.66,pre
-15.3,1.64,pre
-15.2,1.64,pre
-15.1,1.66,pre
-15.0,1.68,pre
-14.9,1.64,pre
-14.8,1.64,pre
-14.7,1.64,pre
-14.6,1.64,pre
-14.5,1.64,pre
-14.4,1.64,pre
-14.3,1.66,pre
-14.2,1.66,pre
-14.1,1.61,pre
-14.0,1.68,pre
-13.9,1.61,pre
-13.8,1.64,pre
-13.7,1.64,pre
-13.6,1.61,pre
-13.5,1.59,pre
-13.4,1.64,pre
-13.3,1.64,pre
-13.2,1.59,pre
-13.1,1.66,pre
-13.0,1.64,pre
-12.9,1.59,pre
-12.8,1.59,pre
-12.7,1.64,pre
-12.6,1.64,pre
-12.5,1.64,pre
-12.4,1.61,pre
-12.3,1.59,pre
-12.2,1.59,pre
-12.1,1.59,pre
-12.0,1.59,pre
-11.9,1.59,pre
-11.8,1.59,pre
