time_s,eda_uS,phase
-20.0,8.81,pre
-19.9,8.79,pre
-19.8,8.72,pre
-19.7,8.67,pre
-19.6,8.64,pre
-19.5,8.54,pre
-19.4,8.57,pre
-19.3,8.5,pre
-19.2,8.54,pre
-19.1,8.45,pre
-19.0,8.4,pre
-18.9,8.4,pre
-18.8,8.35,pre
-18.7,8.3,pre
-18.6,8.28,pre
-18.5,8.23,pre
-18.4,8.06,pre
-18.3,8.13,pre
-18.2,8.06,pre
-18.1,8.4,pre
-18.0,8.06,pre
-17.9,7.98,pre
-17.8,8.08,pre
-17.7,7.96,pre
-17.6,7.91,pre
-17.5,7.84,pre
-17.4,8.01,pre
-17.3,7.86,pre
-17.2,7.84,pre
-17.1,7.84,pre
-17.0,7.89,pre
-16.9,7.89,pre
-16.8,7.91,pre
-16.7,8.08,pre
-16.6,8.03,pre
-16.5,8.11,pre
-16.4,7.74,pre
-16.3,7.96,pre
-16.2,7.96,pre
-16.1,8.01,pre
-16.0,7.98,pre
-15.9,7.89,pre
-15.8,7.96,pre
-15.7,7.91,pre
-15.6,8.06,pre
-15.5,7.91,pre
-15.4,8.18,pre
-15.3,7.91,pre
-15.2,7.91,pre
-15.1,8.15,pre
-15.0,7.98,pre
-14.9,8.11,pre
-14.8,7.84,pre
-14.7,8.15,pre
-14.6,8.06,pre
-14.5,8.08,pre
-14.4,8.13,pre
-14.3,8.25,pre
-14.2,8.15,pre
-14.1,7.98,pre
-14.0,8.23,pre
-13.9,8.15,pre
-13.8,8.28,pre
-13.7,8.25,pre
-13.6,8.4,pre
-13.5,8.35,pre
-13.4,8.06,pre
-13.3,8.18,pre
-13.2,8.2,pre
-13.1,8.23,pre
-13.0,8.15,pre
-12.9,8.35,pre
-12.8,8.33,pre
-12.7,8.54,pre
-12.6,8.5,pre
-12.5,8.52,pre
-12.4,8.59,pre
-12.3,8.47,pre
-12.2,8.62,pre
-12.1,8.64,pre
-12.0,8.91,pre
-11.9,8.76,pre
-11.8,8.84,pre
-11.7,8.86,pre
-11.6,8.86,pre
-11.5,8.91,pre
-11.4,8.86,pre
-11.3,9.03,pre
-11.2,9.01,pre
-11.1,9.11,pre
-11.0,9.16,pre
-10.9,9.25,pre
-10.8,9.2,pre
-10.7,9.16,pre
-10.6,9.35,pre
-10.5,9.3,pre
-10.4,9.35,pre
-10.3,9.45,pre
-10.2,9.47,pre
-10.1,9.55,pre
-10.0,9.5,pre
-9.9,9.62,pre
-9.8,9.45,pre
-9.7,9.62,pre
-9.6,9.62,pre
-9.5,9.74,pre
-9.4,9.81,pre
-9.3,9.84,pre
-9.2,9.84,pre
-9.1,9.84,pre
-9.0,9.99,pre
-8.9,9.89,pre
-8.8,10.06,pre
-8.7,9.99,pre
-8.6,10.08,pre
-8.5,10.06,pre
-8.4,10.13,pre
-8.3,10.23,pre
-8.2,10.23,pre
-8.1,10.28,pre
-8.0,10.23,pre
-7.9,10.38,pre
-7.8,10.42,pre
-7.7,10.47,pre
-7.6,10.45,pre
-7.5,10.55,pre
-7.4,10.55,pre
-7.3,10.45,pre
-7.2,10.55,pre
-7.1,10.57,pre
-7.0,10.55,pre
-6.9,10.33,pre
-6.8,10.62,pre
-6.7,10.6,pre
-6.6,10.74,pre
-6.5,10.52,pre
-6.4,10.55,pre
-6.3,10.62,pre
-6.2,10.5,pre
-6.1,10.64,pre
-6.0,10.5,pre
-5.9,10.82,pre
-5.8,10.52,pre
-5.7,10.5,pre
-5.6,10.55,pre
-5.5,10.47,pre
-5.4,10.42,pre
-5.3,10.23,pre
-5.2,10.47,pre
-5.1,10.38,pre
-5.0,10.25,pre
-4.9,10.33,pre
-4.8,10.38,pre
-4.7,10.38,pre
-4.6,10.18,pre
-4.5,10.33,pre
-4.4,10.23,pre
-4.3,10.25,pre
-4.2,10.13,pre
-4.1,10.18,pre
-4.0,10.18,pre
-3.9,10.13,pre
-3.8,10.08,pre
-3.7,10.06,pre
-3.6,9.96,pre
-3.5,9.67,pre
-3.4,9.86,pre
-3.3,9.86,pre
-3.2,9.86,pre
-3.1,9.74,pre
-3.0,9.72,pre
-2.9,9.72,pre
-2.8,9.55,pre
-2.7,9.59,pre
-2.6,9.47,pre
-2.5,9.52,pre
-2.4,9.3,pre
-2.3,9.37,pre
-2.2,9.3,pre
-2.1,9.35,pre
-2.0,9.13,pre
-1.9,9.03,pre
-1.8,9.06,pre
-1.7,9.01,pre
-1.6,8.96,pre
-1.5,8.98,pre
-1.4,8.94,pre
-1.3,8.84,pre
-1.2,8.67,pre
-1.1,8.81,pre
-1.0,8.69,pre
-0.9,8.64,pre
-0.8,8.59,pre
-0.7,8.59,pre
-0.6,8.59,pre
-0.5,8.45,pre
-0.4,8.42,pre
-0.3,8.35,pre
-0.2,8.37,pre
-0.1,8.23,pre
0.0,8.35,stroking
0.1,8.23,stroking
0.2,8.25,stroking
0.3,8.2,stroking
0.4,8.13,stroking
0.5,8.13,stroking
0.6,7.98,stroking
0.7,8.01,stroking
0.8,7.96,stroking
0.9,8.01,stroking
1.0,7.79,stroking
1.1,7.84,stroking
1.2,7.84,stroking
1.3,7.81,stroking
1.4,7.81,stroking
1.5,7.69,stroking
1.6,7.71,stroking
1.7,7.67,stroking
1.8,7.67,stroking
1.9,7.67,stroking
2.0,7.69,stroking
2.1,7.62,stroking
2.2,7.5,stroking
2.3,7.54,stroking
2.4,7.5,stroking
2.5,7.59,stroking
2.6,7.25,stroking
2.7,7.5,stroking
2.8,7.45,stroking
2.9,7.47,stroking
3.0,7.37,stroking
3.1,7.37,stroking
3.2,7.5,stroking
3.3,7.35,stroking
3.4,7.4,stroking
3.5,7.13,stroking
3.6,7.47,stroking
3.7,7.2,stroking
3.8,7.25,stroking
3.9,7.3,stroking
4.0,7.4,stroking
4.1,7.28,stroking
4.2,7.01,stroking
4.3,7.28,stroking
4.4,7.28,stroking
4.5,7.32,stroking
4.6,6.96,stroking
4.7,7.42,stroking
4.8,7.25,stroking
4.9,7.08,stroking
5.0,7.15,stroking
5.1,7.18,stroking
5.2,7.42,stroking
5.3,7.15,stroking
5.4,7.32,stroking
5.5,7.32,stroking
5.6,7.4,stroking
5.7,7.25,stroking
5.8,7.3,stroking
5.9,7.52,stroking
6.0,7.28,stroking
6.1,7.54,stroking
6.2,7.4,stroking
6.3,7.74,stroking
6.4,7.59,stroking
6.5,7.57,stroking
6.6,7.76,stroking
6.7,7.64,stroking
6.8,7.79,stroking
6.9,7.76,stroking
7.0,7.89,stroking
7.1,7.76,stroking
7.2,7.84,stroking
7.3,7.79,stroking
7.4,7.96,stroking
7.5,7.93,stroking
7.6,7.76,stroking
7.7,7.89,stroking
7.8,7.96,stroking
7.9,7.98,stroking
8.0,7.79,stroking
8.1,8.01,stroking
8.2,8.03,stroking
8.3,7.86,stroking
8.4,7.98,stroking
8.5,8.11,stroking
8.6,8.15,stroking
8.7,7.71,stroking
8.8,8.11,stroking
8.9,8.08,stroking
9.0,8.2,stroking
9.1,7.98,stroking
9.2,8.15,stroking
9.3,8.25,stroking
9.4,8.2,stroking
9.5,8.2,stroking
9.6,8.01,stroking
9.7,8.35,stroking
9.8,8.28,stroking
9.9,8.28,stroking
10.0,8.23,stroking
10.1,8.4,stroking
10.2,8.4,stroking
10.3,8.28,stroking
10.4,8.42,stroking
10.5,8.4,stroking
10.6,8.37,stroking
10.7,8.45,stroking
10.8,8.45,stroking
10.9,8.47,stroking
11.0,8.5,stroking
11.1,8.52,stroking
11.2,8.54,stroking
11.3,8.54,stroking
11.4,8.45,stroking
11.5,8.59,stroking
11.6,8.64,stroking
11.7,8.62,stroking
11.8,8.59,stroking
11.9,8.67,stroking
12.0,8.67,stroking
12.1,8.54,stroking
12.2,8.67,stroking
12.3,8.64,stroking
12.4,8.74,stroking
12.5,8.72,stroking
12.6,8.72,stroking
12.7,8.76,stroking
12.8,8.69,stroking
12.9,8.79,stroking
13.0,8.62,stroking
13.1,8.76,stroking
13.2,8.69,stroking
13.3,8.76,stroking
13.4,8.76,stroking
13.5,8.89,stroking
13.6,8.76,stroking
13.7,8.69,stroking
13.8,8.81,stroking
13.9,8.76,stroking
14.0,8.84,stroking
14.1,8.86,stroking
14.2,8.84,stroking
14.3,8.91,stroking
14.4,8.81,stroking
14.5,8.91,stroking
14.6,8.81,stroking
14.7,8.89,stroking
14.8,8.86,stroking
14.9,8.89,stroking
15.0,8.76,stroking
15.1,8.91,stroking
15.2,8.86,stroking
15.3,8.86,stroking
15.4,8.89,stroking
15.5,8.86,stroking
15.6,8.94,stroking
15.7,8.96,stroking
15.8,8.96,stroking
15.9,8.98,stroking
16.0,8.96,stroking
16.1,9.01,stroking
16.2,9.01,stroking
16.3,9.06,stroking
16.4,9.01,stroking
16.5,9.11,stroking
16.6,9.08,stroking
16.7,9.16,stroking
16.8,9.13,stroking
16.9,9.13,stroking
17.0,9.18,stroking
17.1,9.18,stroking
17.2,9.16,stroking
17.3,9.18,stroking
17.4,9.18,stroking
17.5,9.16,stroking
17.6,9.16,stroking
17.7,9.13,stroking
17.8,9.16,stroking
17.9,9.18,stroking
18.0,9.06,stroking
18.1,9.16,stroking
18.2,9.13,stroking
18.3,9.18,stroking
18.4,9.16,stroking
18.5,9.18,stroking
18.6,9.06,stroking
18.7,9.16,stroking
18.8,9.18,stroking
18.9,9.16,stroking
19.0,9.16,stroking
19.1,9.16,stroking
19.2,9.18,stroking
19.3,9.06,stroking
19.4,9.16,stroking
19.5,9.16,stroking
19.6,9.18,stroking
19.7,9.16,stroking
19.8,9.16,stroking
19.9,9.18,stroking
20.0,9.03,stroking
20.1,9.2,stroking
20.2,9.16,stroking
20.3,9.2,stroking
20.4,9.18,stroking
20.5,9.23,stroking
20.6,9.16,stroking
20.7,9.18,stroking
20.8,9.2,stroking
20.9,9.06,stroking
21.0,9.18,stroking
21.1,9.18,stroking
21.2,9.25,stroking
21.3,9.16,stroking
21.4,9.18,stroking
21.5,9.18,stroking
21.6,9.18,stroking
21.7,9.16,stroking
21.8,9.08,stroking
21.9,9.23,stroking
22.0,9.16,stroking
22.1,9.18,stroking
22.2,9.16,stroking
22.3,9.18,stroking
22.4,9.16,stroking
22.5,9.11,stroking
22.6,9.16,stroking
22.7,9.18,stroking
22.8,9.11,stroking
22.9,9.11,stroking
23.0,9.16,stroking
23.1,9.18,stroking
23.2,9.06,stroking
23.3,9.08,stroking
23.4,9.16,stroking
23.5,9.16,stroking
23.6,8.98,stroking
23.7,9.16,stroking
23.8,9.06,stroking
23.9,9.2,stroking
24.0,8.98,stroking
24.1,9.03,stroking
24.2,9.2,stroking
24.3,9.06,stroking
24.4,9.06,stroking
24.5,8.94,stroking
24.6,9.11,stroking
24.7,8.98,stroking
24.8,9.01,stroking
24.9,9.01,stroking
25.0,9.13,stroking
25.1,9.06,stroking
25.2,8.72,stroking
25.3,9.13,stroking
25.4,9.08,stroking
25.5,9.11,stroking
25.6,9.06,stroking
25.7,9.16,stroking
25.8,9.13,stroking
25.9,8.89,stroking
26.0,9.08,stroking
26.1,8.98,stroking
26.2,9.18,stroking
26.3,8.91,stroking
26.4,9.16,stroking
26.5,9.03,stroking
26.6,9.11,stroking
26.7,9.01,stroking
26.8,9.06,stroking
26.9,9.06,stroking
27.0,8.89,stroking
27.1,9.01,stroking
27.2,8.94,stroking
27.3,9.11,stroking
27.4,8.94,stroking
27.5,8.98,stroking
27.6,8.98,stroking
27.7,9.06,stroking
27.8,8.89,stroking
27.9,8.62,stroking
28.0,8.98,stroking
28.1,8.94,stroking
28.2,8.86,stroking
28.3,8.79,stroking
28.4,8.98,stroking
28.5,8.86,stroking
28.6,8.74,stroking
28.7,8.91,stroking
28.8,8.89,stroking
28.9,8.91,stroking
29.0,8.76,stroking
29.1,8.89,stroking
29.2,8.81,stroking
29.3,8.81,stroking
29.4,8.76,stroking
29.5,8.76,stroking
29.6,8.86,stroking
29.7,8.72,stroking
29.8,8.74,stroking
29.9,8.69,stroking
30.0,8.89,stroking
30.1,8.64,stroking
30.2,8.64,stroking
30.3,8.84,stroking
30.4,8.72,stroking
30.5,9.01,stroking
30.6,8.98,stroking
30.7,9.18,stroking
30.8,9.23,stroking
30.9,9.4,stroking
31.0,9.67,stroking
31.1,9.77,stroking
31.2,9.94,stroking
31.3,9.77,stroking
31.4,10.13,stroking
31.5,10.13,stroking
31.6,10.21,stroking
31.7,10.3,stroking
31.8,10.3,stroking
31.9,10.38,stroking
32.0,10.25,stroking
32.1,10.4,stroking
32.2,10.38,stroking
32.3,10.4,stroking
32.4,10.35,stroking
32.5,10.4,stroking
32.6,10.33,stroking
32.7,10.25,stroking
32.8,10.23,stroking
32.9,10.3,stroking
33.0,10.3,stroking
33.1,10.03,stroking
33.2,10.25,stroking
33.3,10.18,stroking
33.4,10.35,stroking
33.5,10.18,stroking
33.6,10.18,stroking
33.7,10.28,stroking
33.8,10.28,stroking
33.9,10.23,stroking
34.0,10.03,stroking
34.1,10.23,stroking
34.2,10.13,stroking
34.3,10.13,stroking
34.4,10.18,stroking
34.5,10.13,stroking
34.6,10.01,stroking
34.7,9.96,stroking
34.8,10.03,stroking
34.9,10.06,stroking
35.0,9.94,stroking
35.1,9.96,stroking
35.2,9.96,stroking
35.3,9.96,stroking
35.4,9.89,stroking
35.5,9.86,stroking
35.6,9.89,stroking
35.7,9.96,stroking
35.8,9.86,stroking
35.9,9.99,stroking
36.0,10.03,stroking
36.1,10.03,stroking
36.2,10.03,stroking
36.3,10.08,stroking
36.4,10.11,stroking
36.5,10.11,stroking
36.6,10.11,stroking
36.7,10.11,stroking
36.8,10.16,stroking
36.9,10.08,stroking
37.0,10.03,stroking
37.1,10.11,stroking
37.2,9.96,stroking
37.3,10.03,stroking
37.4,9.84,stroking
37.5,9.96,stroking
37.6,9.91,stroking
37.7,9.91,stroking
37.8,9.84,stroking
37.9,9.81,stroking
38.0,9.79,stroking
38.1,9.77,stroking
38.2,9.74,stroking
38.3,9.67,stroking
38.4,9.67,stroking
38.5,9.62,stroking
38.6,9.64,stroking
38.7,9.59,stroking
38.8,9.52,stroking
38.9,9.52,stroking
39.0,9.47,stroking
39.1,9.55,stroking
39.2,9.2,stroking
39.3,9.47,stroking
39.4,9.35,stroking
39.5,9.4,stroking
39.6,9.3,stroking
39.7,9.28,stroking
39.8,9.25,stroking
39.9,9.23,stroking
40.0,9.28,stroking
40.1,9.16,stroking
40.2,9.16,stroking
40.3,9.16,stroking
40.4,9.11,stroking
40.5,9.11,stroking
40.6,9.06,stroking
40.7,9.06,stroking
40.8,9.03,stroking
40.9,9.01,stroking
41.0,8.98,stroking
41.1,8.94,stroking
41.2,8.81,stroking
41.3,8.94,stroking
41.4,8.89,stroking
41.5,8.81,stroking
41.6,8.81,stroking
41.7,8.72,stroking
41.8,8.76,stroking
41.9,8.72,stroking
42.0,8.76,stroking
42.1,8.76,stroking
42.2,8.64,stroking
42.3,8.64,stroking
42.4,8.54,stroking
42.5,8.62,stroking
42.6,8.52,stroking
42.7,8.52,stroking
42.8,8.35,stroking
42.9,8.52,stroking
43.0,8.37,stroking
43.1,8.35,stroking
43.2,8.42,stroking
43.3,8.37,stroking
43.4,8.35,stroking
43.5,8.15,stroking
43.6,8.3,stroking
43.7,8.23,stroking
43.8,8.13,stroking
43.9,8.15,stroking
44.0,8.2,stroking
44.1,8.15,stroking
44.2,8.11,stroking
44.3,8.11,stroking
44.4,8.08,stroking
44.5,8.06,stroking
44.6,7.76,stroking
44.7,7.98,stroking
44.8,7.86,stroking
44.9,8.13,stroking
45.0,7.89,stroking
45.1,7.96,stroking
45.2,7.96,stroking
45.3,7.67,stroking
45.4,7.81,stroking
45.5,7.76,stroking
45.6,7.98,stroking
45.7,7.62,stroking
45.8,7.59,stroking
45.9,7.81,stroking
46.0,7.96,stroking
46.1,7.76,stroking
46.2,7.5,stroking
46.3,7.79,stroking
46.4,7.69,stroking
46.5,7.69,stroking
46.6,7.42,stroking
46.7,7.76,stroking
46.8,7.62,stroking
46.9,7.35,stroking
47.0,7.57,stroking
47.1,7.4,stroking
47.2,7.4,stroking
47.3,7.18,stroking
47.4,7.54,stroking
47.5,7.45,stroking
47.6,7.32,stroking
47.7,7.35,stroking
47.8,7.28,stroking
47.9,7.3,stroking
48.0,7.08,stroking
48.1,7.25,stroking
48.2,7.1,stroking
48.3,7.32,stroking
48.4,7.03,stroking
48.5,7.06,stroking
48.6,7.2,stroking
48.7,7.01,stroking
48.8,7.06,stroking
48.9,6.84,stroking
49.0,7.18,stroking
49.1,6.98,stroking
49.2,7.01,stroking
49.3,7.06,stroking
49.4,7.01,stroking
49.5,7.01,stroking
49.6,6.74,stroking
49.7,6.96,stroking
49.8,6.84,stroking
49.9,6.84,stroking
50.0,6.86,stroking
50.1,6.88,stroking
50.2,6.81,stroking
50.3,6.59,stroking
50.4,6.76,stroking
50.5,6.79,stroking
50.6,6.81,stroking
50.7,6.59,stroking
50.8,6.74,stroking
50.9,6.79,stroking
51.0,6.93,stroking
51.1,6.71,stroking
51.2,6.49,stroking
51.3,6.71,stroking
51.4,6.47,stroking
51.5,6.64,stroking
51.6,6.4,stroking
51.7,6.81,stroking
51.8,6.62,stroking
51.9,6.62,stroking
52.0,6.71,stroking
52.1,6.67,stroking
52.2,6.71,stroking
52.3,6.42,stroking
52.4,6.74,stroking
52.5,6.67,stroking
52.6,6.69,stroking
52.7,6.62,stroking
52.8,6.84,stroking
52.9,6.74,stroking
53.0,6.45,stroking
53.1,6.76,stroking
53.2,6.71,stroking
53.3,6.84,stroking
53.4,6.62,stroking
53.5,6.91,stroking
53.6,6.91,stroking
53.7,6.98,stroking
53.8,7.03,stroking
53.9,7.2,stroking
54.0,7.45,stroking
54.1,7.32,stroking
54.2,7.52,stroking
54.3,7.59,stroking
54.4,7.76,stroking
54.5,7.62,stroking
54.6,7.71,stroking
54.7,7.89,stroking
54.8,7.84,stroking
54.9,7.89,stroking
55.0,7.89,stroking
55.1,7.96,stroking
55.2,7.89,stroking
55.3,7.91,stroking
55.4,7.98,stroking
55.5,7.93,stroking
55.6,7.96,stroking
55.7,7.91,stroking
55.8,7.98,stroking
55.9,8.03,stroking
56.0,7.98,stroking
56.1,7.98,stroking
56.2,7.98,stroking
56.3,8.03,stroking
56.4,8.01,stroking
56.5,8.01,stroking
56.6,8.06,stroking
56.7,8.01,stroking
56.8,8.03,stroking
56.9,8.06,stroking
57.0,8.03,stroking
57.1,8.13,stroking
57.2,8.11,stroking
57.3,8.11,stroking
57.4,8.11,stroking
57.5,8.06,stroking
57.6,8.11,stroking
57.7,8.03,stroking
57.8,8.2,stroking
57.9,8.15,stroking
58.0,8.15,stroking
58.1,8.2,stroking
58.2,8.08,stroking
58.3,8.2,stroking
58.4,8.23,stroking
58.5,8.28,stroking
58.6,8.25,stroking
58.7,8.28,stroking
58.8,8.28,stroking
58.9,8.33,stroking
59.0,8.3,stroking
59.1,8.3,stroking
59.2,8.37,stroking
59.3,8.37,stroking
59.4,8.42,stroking
59.5,8.42,stroking
59.6,8.45,stroking
59.7,8.47,stroking
59.8,8.47,stroking
59.9,8.5,stroking
60.0,8.52,stroking
60.1,8.59,stroking
60.2,8.52,stroking
60.3,8.64,stroking
60.4,8.59,stroking
60.5,8.74,stroking
60.6,8.5,stroking
60.7,8.67,stroking
60.8,8.74,stroking
60.9,8.69,stroking
61.0,8.76,stroking
61.1,8.74,stroking
61.2,8.84,stroking
61.3,8.79,stroking
61.4,8.89,stroking
61.5,8.98,stroking
61.6,8.96,stroking
61.7,8.96,stroking
61.8,8.84,stroking
61.9,9.13,stroking
62.0,9.06,stroking
62.1,9.06,stroking
62.2,9.06,stroking
62.3,9.13,stroking
62.4,9.13,stroking
62.5,9.16,stroking
62.6,9.16,stroking
62.7,9.2,stroking
62.8,9.28,stroking
62.9,9.13,stroking
63.0,9.3,stroking
63.1,9.23,stroking
63.2,9.37,stroking
63.3,9.3,stroking
63.4,9.33,stroking
63.5,9.4,stroking
63.6,9.3,stroking
63.7,9.33,stroking
63.8,9.23,stroking
63.9,9.52,stroking
64.0,9.35,stroking
64.1,9.45,stroking
64.2,9.42,stroking
64.3,9.47,stroking
64.4,9.55,stroking
64.5,9.33,stroking
64.6,9.52,stroking
64.7,9.52,stroking
64.8,9.4,stroking
64.9,9.5,stroking
65.0,9.52,stroking
65.1,9.52,stroking
65.2,9.4,stroking
