time_s,eda_uS,phase
-20.0,13.01,pre
-19.9,12.99,pre
-19.8,12.99,pre
-19.7,12.96,pre
-19.6,12.99,pre
-19.5,12.94,pre
-19.4,12.94,pre
-19.3,12.94,pre
-19.2,12.94,pre
-19.1,12.92,pre
-19.0,12.89,pre
-18.9,12.89,pre
-18.8,12.87,pre
-18.7,12.87,pre
-18.6,12.87,pre
-18.5,12.84,pre
-18.4,12.84,pre
-18.3,12.84,pre
-18.2,12.82,pre
-18.1,12.82,pre
-18.0,12.79,pre
-17.9,12.77,pre
-17.8,12.79,pre
-17.7,12.74,pre
-17.6,12.77,pre
-17.5,12.72,pre
-17.4,12.72,pre
-17.3,12.67,pre
-17.2,12.67,pre
-17.1,12.67,pre
-17.0,12.67,pre
-16.9,12.65,pre
-16.8,12.65,pre
-16.7,12.62,pre
-16.6,12.6,pre
-16.5,12.6,pre
-16.4,12.6,pre
-16.3,12.57,pre
-16.2,12.57,pre
-16.1,12.57,pre
-16.0,12.55,pre
-15.9,12.52,pre
-15.8,12.52,pre
-15.7,12.5,pre
-15.6,12.5,pre
-15.5,12.48,pre
-15.4,12.48,pre
-15.3,12.48,pre
-15.2,12.48,pre
-15.1,12.43,pre
-15.0,12.43,pre
-14.9,12.4,pre
-14.8,12.43,pre
-14.7,12.43,pre
-14.6,12.4,pre
-14.5,12.4,pre
-14.4,12.4,pre
-14.3,12.35,pre
-14.2,12.35,pre
-14.1,12.33,pre
-14.0,12.28,pre
-13.9,12.21,pre
-13.8,12.18,pre
-13.7,12.18,pre
-13.6,12.18,pre
-13.5,12.23,pre
-13.4,12.26,pre
-13.3,12.26,pre
-13.2,12.26,pre
-13.1,12.23,pre
-13.0,12.21,pre
-12.9,12.18,pre
-12.8,12.18,pre
-12.7,12.18,pre
-12.6,12.18,pre
-12.5,12.16,pre
-12.4,12.16,pre
-12.3,12.13,pre
-12.2,12.13,pre
-12.1,12.11,pre
-12.0,12.08,pre
-11.9,12.08,pre
-11.8,12.08,pre
-11.7,12.06,pre
-11.6,12.06,pre
-11.5,12.04,pre
-11.4,12.01,pre
-11.3,12.01,pre
-11.2,12.01,pre
-11.1,11.99,pre
-11.0,11.99,pre
-10.9,11.99,pre
-10.8,11.99,pre
-10.7,11.94,pre
-10.6,11.91,pre
-10.5,11.94,pre
-10.4,11.89,pre
-10.3,11.89,pre
-10.2,11.89,pre
-10.1,11.89,pre
-10.0,11.87,pre
-9.9,11.84,pre
-9.8,11.82,pre
-9.7,11.82,pre
-9.6,11.82,pre
-9.5,11.79,pre
-9.4,11.79,pre
-9.3,11.77,pre
-9.2,11.77,pre
-9.1,11.74,pre
-9.0,11.74,pre
-8.9,11.72,pre
-8.8,11.69,pre
-8.7,11.72,pre
-8.6,11.72,pre
-8.5,11.67,pre
-8.4,11.67,pre
-8.3,11.67,pre
-8.2,11.65,pre
-8.1,11.62,pre
-8.0,11.62,pre
-7.9,11.6,pre
-7.8,11.6,pre
-7.7,11.55,pre
-7.6,11.57,pre
-7.5,11.55,pre
-7.4,11.52,pre
-7.3,11.52,pre
-7.2,11.52,pre
-7.1,11.5,pre
-7.0,11.52,pre
-6.9,11.47,pre
-6.8,11.47,pre
-6.7,11.45,pre
-6.6,11.43,pre
-6.5,11.45,pre
-6.4,11.43,pre
-6.3,11.4,pre
-6.2,11.4,pre
-6.1,11.38,pre
-6.0,11.38,pre
-5.9,11.35,pre
-5.8,11.35,pre
-5.7,11.33,pre
-5.6,11.33,pre
-5.5,11.3,pre
-5.4,11.3,pre
-5.3,11.28,pre
-5.2,11.28,pre
-5.1,11.25,pre
-5.0,11.25,pre
-4.9,11.23,pre
-4.8,11.23,pre
-4.7,11.21,pre
-4.6,11.21,pre
-4.5,11.18,pre
-4.4,11.16,pre
-4.3,11.13,pre
-4.2,11.16,pre
-4.1,11.13,pre
-4.0,11.13,pre
-3.9,11.11,pre
-3.8,11.11,pre
-3.7,11.11,pre
-3.6,11.11,pre
-3.5,11.08,pre
-3.4,11.06,pre
-3.3,11.08,pre
-3.2,11.04,pre
-3.1,11.01,pre
-3.0,11.04,pre
-2.9,11.01,pre
-2.8,11.01,pre
-2.7,10.99,pre
-2.6,10.96,pre
-2.5,10.96,pre
-2.4,10.99,pre
-2.3,10.94,pre
-2.2,10.94,pre
-2.1,10.91,pre
-2.0,10.91,pre
-1.9,10.89,pre
-1.8,10.89,pre
-1.7,10.86,pre
-1.6,10.89,pre
-1.5,10.86,pre
-1.4,10.84,pre
-1.3,10.84,pre
-1.2,10.84,pre
-1.1,10.82,pre
-1.0,10.82,pre
-0.9,10.79,pre
-0.8,10.77,pre
-0.7,10.74,pre
-0.6,10.77,pre
-0.5,10.74,pre
-0.4,10.74,pre
-0.3,10.74,pre
-0.2,10.74,pre
-0.1,10.69,pre
0.0,10.69,stroking
0.1,10.69,stroking
0.2,10.67,stroking
0.3,10.64,stroking
0.4,10.64,stroking
0.5,10.64,stroking
0.6,10.62,stroking
0.7,10.6,stroking
0.8,10.62,stroking
0.9,10.57,stroking
1.0,10.57,stroking
1.1,10.57,stroking
1.2,10.55,stroking
1.3,10.55,stroking
1.4,10.52,stroking
1.5,10.52,stroking
1.6,10.52,stroking
1.7,10.5,stroking
1.8,10.47,stroking
1.9,10.47,stroking
2.0,10.5,stroking
2.1,10.45,stroking
2.2,10.45,stroking
2.3,10.42,stroking
2.4,10.42,stroking
2.5,10.42,stroking
2.6,10.42,stroking
2.7,10.4,stroking
2.8,10.4,stroking
2.9,10.38,stroking
3.0,10.38,stroking
3.1,10.35,stroking
3.2,10.35,stroking
3.3,10.35,stroking
3.4,10.33,stroking
3.5,10.33,stroking
3.6,10.33,stroking
3.7,10.33,stroking
3.8,10.3,stroking
3.9,10.28,stroking
4.0,10.25,stroking
4.1,10.28,stroking
4.2,10.28,stroking
4.3,10.23,stroking
4.4,10.23,stroking
4.5,10.23,stroking
4.6,10.23,stroking
4.7,10.21,stroking
4.8,10.18,stroking
4.9,10.18,stroking
5.0,10.18,stroking
5.1,10.16,stroking
5.2,10.16,stroking
5.3,10.13,stroking
5.4,10.16,stroking
5.5,10.13,stroking
5.6,10.13,stroking
5.7,10.11,stroking
5.8,10.11,stroking
5.9,10.11,stroking
6.0,10.11,stroking
6.1,10.06,stroking
6.2,10.06,stroking
6.3,10.06,stroking
6.4,10.06,stroking
6.5,10.03,stroking
6.6,10.03,stroking
6.7,10.01,stroking
6.8,10.01,stroking
6.9,9.99,stroking
7.0,9.99,stroking
7.1,9.99,stroking
7.2,9.96,stroking
7.3,9.96,stroking
7.4,9.96,stroking
7.5,9.94,stroking
7.6,9.94,stroking
7.7,9.94,stroking
7.8,9.91,stroking
7.9,9.91,stroking
8.0,9.91,stroking
8.1,9.89,stroking
8.2,9.89,stroking
8.3,9.86,stroking
8.4,9.84,stroking
8.5,9.81,stroking
8.6,9.84,stroking
8.7,9.84,stroking
8.8,9.81,stroking
8.9,9.79,stroking
9.0,9.79,stroking
9.1,9.77,stroking
9.2,9.77,stroking
9.3,9.77,stroking
9.4,9.77,stroking
9.5,9.74,stroking
9.6,9.72,stroking
9.7,9.74,stroking
9.8,9.74,stroking
9.9,9.74,stroking
10.0,9.72,stroking
10.1,9.72,stroking
10.2,9.74,stroking
10.3,9.69,stroking
10.4,9.72,stroking
10.5,9.69,stroking
10.6,9.67,stroking
10.7,9.67,stroking
10.8,9.67,stroking
10.9,9.67,stroking
11.0,9.67,stroking
11.1,9.64,stroking
11.2,9.67,stroking
11.3,9.64,stroking
11.4,9.64,stroking
11.5,9.62,stroking
11.6,9.59,stroking
11.7,9.59,stroking
11.8,9.59,stroking
11.9,9.57,stroking
12.0,9.57,stroking
12.1,9.55,stroking
12.2,9.55,stroking
12.3,9.55,stroking
12.4,9.52,stroking
12.5,9.5,stroking
12.6,9.55,stroking
12.7,9.5,stroking
12.8,9.5,stroking
12.9,9.47,stroking
13.0,9.47,stroking
13.1,9.45,stroking
13.2,9.45,stroking
13.3,9.45,stroking
13.4,9.45,stroking
13.5,9.42,stroking
13.6,9.42,stroking
13.7,9.4,stroking
13.8,9.37,stroking
13.9,9.37,stroking
14.0,9.37,stroking
14.1,9.37,stroking
14.2,9.37,stroking
14.3,9.35,stroking
14.4,9.35,stroking
14.5,9.33,stroking
14.6,9.33,stroking
14.7,9.3,stroking
14.8,9.35,stroking
14.9,9.33,stroking
15.0,9.3,stroking
15.1,9.28,stroking
15.2,9.28,stroking
15.3,9.28,stroking
15.4,9.28,stroking
15.5,9.25,stroking
15.6,9.28,stroking
15.7,9.25,stroking
15.8,9.25,stroking
15.9,9.23,stroking
16.0,9.23,stroking
16.1,9.23,stroking
16.2,9.2,stroking
16.3,9.18,stroking
16.4,9.18,stroking
16.5,9.18,stroking
16.6,9.18,stroking
16.7,9.18,stroking
16.8,9.16,stroking
16.9,9.16,stroking
17.0,9.13,stroking
17.1,9.13,stroking
17.2,9.13,stroking
17.3,9.11,stroking
17.4,9.08,stroking
17.5,9.08,stroking
17.6,9.08,stroking
17.7,9.08,stroking
17.8,9.06,stroking
17.9,9.06,stroking
18.0,9.06,stroking
18.1,9.03,stroking
18.2,9.03,stroking
18.3,9.01,stroking
18.4,9.03,stroking
18.5,9.01,stroking
18.6,9.01,stroking
18.7,8.98,stroking
18.8,8.98,stroking
18.9,8.98,stroking
19.0,8.96,stroking
19.1,8.98,stroking
19.2,8.96,stroking
19.3,8.94,stroking
19.4,8.94,stroking
19.5,8.91,stroking
19.6,8.94,stroking
19.7,8.89,stroking
19.8,8.91,stroking
19.9,8.91,stroking
20.0,8.89,stroking
20.1,8.89,stroking
20.2,8.89,stroking
20.3,8.86,stroking
20.4,8.86,stroking
20.5,8.84,stroking
20.6,8.86,stroking
20.7,8.84,stroking
20.8,8.84,stroking
20.9,8.81,stroking
21.0,8.84,stroking
21.1,8.84,stroking
21.2,8.76,stroking
21.3,8.79,stroking
21.4,8.79,stroking
21.5,8.79,stroking
21.6,8.76,stroking
21.7,8.76,stroking
21.8,8.76,stroking
21.9,8.76,stroking
22.0,8.76,stroking
22.1,8.76,stroking
22.2,8.74,stroking
22.3,8.74,stroking
22.4,8.72,stroking
22.5,8.72,stroking
22.6,8.72,stroking
22.7,8.69,stroking
22.8,8.69,stroking
22.9,8.69,stroking
23.0,8.69,stroking
23.1,8.67,stroking
23.2,8.67,stroking
23.3,8.67,stroking
23.4,8.67,stroking
23.5,8.64,stroking
23.6,8.67,stroking
23.7,8.64,stroking
23.8,8.62,stroking
23.9,8.62,stroking
24.0,8.62,stroking
24.1,8.62,stroking
24.2,8.62,stroking
24.3,8.59,stroking
24.4,8.62,stroking
24.5,8.59,stroking
24.6,8.59,stroking
24.7,8.59,stroking
24.8,8.57,stroking
24.9,8.57,stroking
25.0,8.57,stroking
25.1,8.54,stroking
25.2,8.57,stroking
25.3,8.54,stroking
25.4,8.54,stroking
25.5,8.57,stroking
25.6,8.54,stroking
25.7,8.52,stroking
25.8,8.52,stroking
25.9,8.52,stroking
26.0,8.52,stroking
26.1,8.52,stroking
26.2,8.52,stroking
26.3,8.52,stroking
26.4,8.52,stroking
26.5,8.52,stroking
26.6,8.52,stroking
26.7,8.52,stroking
26.8,8.54,stroking
26.9,8.52,stroking
27.0,8.52,stroking
27.1,8.52,stroking
27.2,8.52,stroking
27.3,8.52,stroking
27.4,8.52,stroking
27.5,8.5,stroking
27.6,8.52,stroking
27.7,8.5,stroking
27.8,8.47,stroking
27.9,8.5,stroking
28.0,8.5,stroking
28.1,8.5,stroking
28.2,8.47,stroking
28.3,8.47,stroking
28.4,8.47,stroking
28.5,8.45,stroking
28.6,8.47,stroking
28.7,8.45,stroking
28.8,8.47,stroking
28.9,8.45,stroking
29.0,8.47,stroking
29.1,8.45,stroking
29.2,8.47,stroking
29.3,8.47,stroking
29.4,8.47,stroking
29.5,8.47,stroking
29.6,8.47,stroking
29.7,8.45,stroking
29.8,8.47,stroking
29.9,8.45,stroking
30.0,8.45,stroking
30.1,8.47,stroking
30.2,8.47,stroking
30.3,8.45,stroking
30.4,8.47,stroking
30.5,8.47,stroking
30.6,8.45,stroking
30.7,8.45,stroking
30.8,8.45,stroking
30.9,8.45,stroking
31.0,8.42,stroking
31.1,8.42,stroking
31.2,8.42,stroking
31.3,8.42,stroking
31.4,8.42,stroking
31.5,8.42,stroking
31.6,8.4,stroking
31.7,8.4,stroking
31.8,8.4,stroking
31.9,8.4,stroking
32.0,8.4,stroking
32.1,8.4,stroking
32.2,8.4,stroking
32.3,8.37,stroking
32.4,8.37,stroking
32.5,8.37,stroking
32.6,8.37,stroking
32.7,8.37,stroking
32.8,8.37,stroking
32.9,8.37,stroking
33.0,8.37,stroking
