time_s,eda_uS,phase
-20.0,12.87,pre
-19.9,12.87,pre
-19.8,12.96,pre
-19.7,13.09,pre
-19.6,13.21,pre
-19.5,13.35,pre
-19.4,13.45,pre
-19.3,13.53,pre
-19.2,13.55,pre
-19.1,13.67,pre
-19.0,13.79,pre
-18.9,13.89,pre
-18.8,14.01,pre
-18.7,14.09,pre
-18.6,14.18,pre
-18.5,14.26,pre
-18.4,14.31,pre
-18.3,14.36,pre
-18.2,14.4,pre
-18.1,14.43,pre
-18.0,14.45,pre
-17.9,14.45,pre
-17.8,14.48,pre
-17.7,14.45,pre
-17.6,14.43,pre
-17.5,14.43,pre
-17.4,14.4,pre
-17.3,14.38,pre
-17.2,14.38,pre
-17.1,14.31,pre
-17.0,14.28,pre
-16.9,14.23,pre
-16.8,14.21,pre
-16.7,14.16,pre
-16.6,14.11,pre
-16.5,14.06,pre
-16.4,14.04,pre
-16.3,14.01,pre
-16.2,13.96,pre
-16.1,13.92,pre
-16.0,13.89,pre
-15.9,13.87,pre
-15.8,13.79,pre
-15.7,13.75,pre
-15.6,13.72,pre
-15.5,13.67,pre
-15.4,13.62,pre
-15.3,13.57,pre
-15.2,13.55,pre
-15.1,13.5,pre
-15.0,13.45,pre
-14.9,13.43,pre
-14.8,13.4,pre
-14.7,13.35,pre
-14.6,13.31,pre
-14.5,13.26,pre
-14.4,13.28,pre
-14.3,13.26,pre
-14.2,13.23,pre
-14.1,13.21,pre
-14.0,13.18,pre
-13.9,13.16,pre
-13.8,13.11,pre
-13.7,13.09,pre
-13.6,13.06,pre
-13.5,13.06,pre
-13.4,13.04,pre
-13.3,12.96,pre
-13.2,12.94,pre
-13.1,12.92,pre
-13.0,12.92,pre
-12.9,12.92,pre
-12.8,12.89,pre
-12.7,12.87,pre
-12.6,12.84,pre
-12.5,12.82,pre
-12.4,12.79,pre
-12.3,12.77,pre
-12.2,12.74,pre
-12.1,12.72,pre
-12.0,12.7,pre
-11.9,12.67,pre
-11.8,12.67,pre
-11.7,12.65,pre
-11.6,12.6,pre
-11.5,12.6,pre
-11.4,12.57,pre
-11.3,12.55,pre
-11.2,12.55,pre
-11.1,12.52,pre
-11.0,12.48,pre
-10.9,12.48,pre
-10.8,12.45,pre
-10.7,12.43,pre
-10.6,12.4,pre
-10.5,12.38,pre
-10.4,12.38,pre
-10.3,12.33,pre
-10.2,12.33,pre
-10.1,12.3,pre
-10.0,12.28,pre
-9.9,12.26,pre
-9.8,12.23,pre
-9.7,12.21,pre
-9.6,12.18,pre
-9.5,12.18,pre
-9.4,12.16,pre
-9.3,12.11,pre
-9.2,12.11,pre
-9.1,12.11,pre
-9.0,12.11,pre
-8.9,12.08,pre
-8.8,12.06,pre
-8.7,12.04,pre
-8.6,12.01,pre
-8.5,12.01,pre
-8.4,11.99,pre
-8.3,11.96,pre
-8.2,11.94,pre
-8.1,11.89,pre
-8.0,11.89,pre
-7.9,11.89,pre
-7.8,11.87,pre
-7.7,11.82,pre
-7.6,11.82,pre
-7.5,11.82,pre
-7.4,11.79,pre
-7.3,11.79,pre
-7.2,11.77,pre
-7.1,11.79,pre
-7.0,11.74,pre
-6.9,11.74,pre
-6.8,11.74,pre
-6.7,11.72,pre
-6.6,11.72,pre
-6.5,11.72,pre
-6.4,11.69,pre
-6.3,11.69,pre
-6.2,11.67,pre
-6.1,11.67,pre
-6.0,11.65,pre
-5.9,11.65,pre
-5.8,11.62,pre
-5.7,11.62,pre
-5.6,11.57,pre
-5.5,11.57,pre
-5.4,11.55,pre
-5.3,11.55,pre
-5.2,11.52,pre
-5.1,11.52,pre
-5.0,11.52,pre
-4.9,11.5,pre
-4.8,11.47,pre
-4.7,11.47,pre
-4.6,11.47,pre
-4.5,11.43,pre
-4.4,11.43,pre
-4.3,11.43,pre
-4.2,11.4,pre
-4.1,11.4,pre
-4.0,11.38,pre
-3.9,11.38,pre
-3.8,11.33,pre
-3.7,11.33,pre
-3.6,11.3,pre
-3.5,11.28,pre
-3.4,11.28,pre
-3.3,11.28,pre
-3.2,11.23,pre
-3.1,11.23,pre
-3.0,11.23,pre
-2.9,11.21,pre
-2.8,11.21,pre
-2.7,11.18,pre
-2.6,11.13,pre
-2.5,11.13,pre
-2.4,11.13,pre
-2.3,11.11,pre
-2.2,11.11,pre
-2.1,11.11,pre
-2.0,11.08,pre
-1.9,11.06,pre
-1.8,11.04,pre
-1.7,11.06,pre
-1.6,11.04,pre
-1.5,11.01,pre
-1.4,10.99,pre
-1.3,10.99,pre
-1.2,10.99,pre
-1.1,10.96,pre
-1.0,10.94,pre
-0.9,10.94,pre
-0.8,10.94,pre
-0.7,10.94,pre
-0.6,10.94,pre
-0.5,10.89,pre
-0.4,10.86,pre
-0.3,10.86,pre
-0.2,10.84,pre
-0.1,10.84,pre
0.0,10.84,stroking
0.1,10.82,stroking
0.2,10.82,stroking
0.3,10.79,stroking
0.4,10.79,stroking
0.5,10.77,stroking
0.6,10.74,stroking
0.7,10.74,stroking
0.8,10.74,stroking
0.9,10.72,stroking
1.0,10.72,stroking
1.1,10.69,stroking
1.2,10.69,stroking
1.3,10.67,stroking
1.4,10.62,stroking
1.5,10.64,stroking
1.6,10.64,stroking
1.7,10.62,stroking
1.8,10.62,stroking
1.9,10.62,stroking
2.0,10.57,stroking
2.1,10.57,stroking
2.2,10.57,stroking
2.3,10.55,stroking
2.4,10.55,stroking
2.5,10.55,stroking
2.6,10.52,stroking
2.7,10.52,stroking
2.8,10.5,stroking
2.9,10.5,stroking
3.0,10.47,stroking
3.1,10.47,stroking
3.2,10.47,stroking
3.3,10.45,stroking
3.4,10.45,stroking
3.5,10.45,stroking
3.6,10.42,stroking
3.7,10.42,stroking
3.8,10.42,stroking
3.9,10.38,stroking
4.0,10.35,stroking
4.1,10.35,stroking
4.2,10.35,stroking
4.3,10.33,stroking
4.4,10.33,stroking
4.5,10.33,stroking
4.6,10.33,stroking
4.7,10.3,stroking
4.8,10.28,stroking
4.9,10.28,stroking
5.0,10.25,stroking
5.1,10.25,stroking
5.2,10.23,stroking
5.3,10.23,stroking
5.4,10.21,stroking
5.5,10.18,stroking
5.6,10.18,stroking
