time_s,eda_uS,phase
-20.0,10.01,pre
-19.9,10.03,pre
-19.8,9.91,pre
-19.7,9.96,pre
-19.6,9.91,pre
-19.5,9.94,pre
-19.4,9.91,pre
-19.3,9.86,pre
-19.2,9.86,pre
-19.1,9.79,pre
-19.0,9.77,pre
-18.9,9.77,pre
-18.8,9.74,pre
-18.7,9.67,pre
-18.6,9.69,pre
-18.5,9.74,pre
-18.4,9.72,pre
-18.3,9.69,pre
-18.2,9.74,pre
-18.1,9.67,pre
-18.0,9.67,pre
-17.9,9.67,pre
-17.8,9.67,pre
-17.7,9.69,pre
-17.6,9.72,pre
-17.5,9.79,pre
-17.4,9.86,pre
-17.3,9.94,pre
-17.2,10.03,pre
-17.1,10.06,pre
-17.0,10.01,pre
-16.9,9.94,pre
-16.8,10.01,pre
-16.7,9.99,pre
-16.6,9.94,pre
-16.5,9.89,pre
-16.4,9.91,pre
-16.3,9.81,pre
-16.2,9.67,pre
-16.1,9.72,pre
-16.0,9.77,pre
-15.9,9.69,pre
-15.8,9.62,pre
-15.7,9.59,pre
-15.6,9.47,pre
-15.5,9.45,pre
-15.4,9.45,pre
-15.3,9.37,pre
-15.2,9.42,pre
-15.1,9.33,pre
-15.0,9.37,pre
-14.9,9.33,pre
-14.8,9.33,pre
-14.7,9.25,pre
-14.6,9.3,pre
-14.5,9.2,pre
-14.4,9.13,pre
-14.3,9.28,pre
-14.2,9.25,pre
-14.1,9.37,pre
-14.0,9.37,pre
-13.9,9.4,pre
-13.8,9.42,pre
-13.7,9.59,pre
-13.6,9.59,pre
-13.5,9.62,pre
-13.4,9.77,pre
-13.3,9.72,pre
-13.2,9.77,pre
-13.1,9.64,pre
-13.0,9.81,pre
-12.9,9.74,pre
-12.8,9.79,pre
-12.7,9.74,pre
-12.6,9.67,pre
-12.5,9.69,pre
-12.4,9.69,pre
-12.3,9.69,pre
-12.2,9.67,pre
-12.1,9.64,pre
-12.0,9.57,pre
-11.9,9.59,pre
-11.8,9.57,pre
-11.7,9.55,pre
-11.6,9.52,pre
-11.5,9.47,pre
-11.4,9.5,pre
-11.3,9.42,pre
-11.2,9.42,pre
-11.1,9.4,pre
-11.0,9.4,pre
-10.9,9.42,pre
-10.8,9.37,pre
-10.7,9.4,pre
-10.6,9.33,pre
-10.5,9.37,pre
-10.4,9.3,pre
-10.3,9.37,pre
-10.2,9.28,pre
-10.1,9.3,pre
-10.0,9.28,pre
-9.9,9.37,pre
-9.8,9.4,pre
-9.7,9.23,pre
-9.6,9.42,pre
-9.5,9.35,pre
-9.4,9.4,pre
-9.3,9.4,pre
-9.2,9.4,pre
-9.1,9.4,pre
-9.0,9.4,pre
-8.9,9.45,pre
-8.8,9.35,pre
-8.7,9.47,pre
-8.6,9.37,pre
-8.5,9.42,pre
-8.4,9.4,pre
-8.3,9.37,pre
-8.2,9.4,pre
-8.1,9.37,pre
-8.0,9.42,pre
-7.9,9.4,pre
-7.8,9.37,pre
-7.7,9.18,pre
-7.6,9.42,pre
-7.5,9.37,pre
-7.4,9.37,pre
-7.3,9.37,pre
-7.2,9.33,pre
-7.1,9.35,pre
-7.0,9.33,pre
-6.9,9.37,pre
-6.8,9.33,pre
-6.7,9.35,pre
-6.6,9.35,pre
-6.5,9.33,pre
-6.4,9.4,pre
-6.3,9.23,pre
-6.2,9.33,pre
-6.1,9.2,pre
-6.0,9.37,pre
-5.9,9.23,pre
-5.8,9.28,pre
-5.7,9.35,pre
-5.6,9.33,pre
-5.5,9.3,pre
-5.4,9.28,pre
-5.3,9.35,pre
