time_s,eda_uS,phase
-20.0,10.62,pre
-19.9,10.55,pre
-19.8,10.64,pre
-19.7,10.45,pre
-19.6,10.55,pre
-19.5,10.55,pre
-19.4,10.42,pre
-19.3,10.5,pre
-19.2,10.42,pre
-19.1,10.5,pre
-19.0,10.28,pre
-18.9,10.3,pre
-18.8,10.47,pre
-18.7,10.5,pre
-18.6,10.45,pre
-18.5,10.08,pre
-18.4,10.47,pre
-18.3,10.38,pre
-18.2,10.33,pre
-18.1,10.33,pre
-18.0,10.35,pre
-17.9,10.38,pre
-17.8,10.16,pre
-17.7,10.25,pre
-17.6,10.23,pre
-17.5,10.18,pre
-17.4,10.18,pre
-17.3,10.21,pre
-17.2,10.13,pre
-17.1,10.16,pre
-17.0,10.18,pre
-16.9,10.16,pre
-16.8,10.35,pre
-16.7,10.01,pre
-16.6,10.25,pre
-16.5,10.16,pre
-16.4,10.33,pre
-16.3,10.06,pre
-16.2,10.11,pre
-16.1,10.08,pre
-16.0,10.01,pre
-15.9,10.08,pre
-15.8,10.03,pre
-15.7,10.23,pre
-15.6,10.13,pre
-15.5,10.13,pre
-15.4,10.23,pre
-15.3,10.16,pre
-15.2,10.13,pre
-15.1,9.86,pre
-15.0,10.13,pre
-14.9,10.03,pre
-14.8,9.96,pre
-14.7,10.06,pre
-14.6,10.21,pre
-14.5,9.99,pre
-14.4,9.84,pre
-14.3,9.99,pre
-14.2,9.96,pre
-14.1,9.91,pre
-14.0,9.89,pre
-13.9,9.96,pre
-13.8,9.99,pre
-13.7,9.91,pre
-13.6,9.79,pre
-13.5,9.74,pre
-13.4,9.77,pre
-13.3,9.74,pre
-13.2,9.91,pre
-13.1,9.81,pre
-13.0,9.91,pre
-12.9,9.74,pre
-12.8,9.77,pre
-12.7,9.86,pre
-12.6,9.72,pre
-12.5,9.74,pre
-12.4,9.59,pre
-12.3,9.74,pre
-12.2,9.52,pre
-12.1,9.67,pre
-12.0,9.69,pre
-11.9,9.67,pre
-11.8,9.64,pre
-11.7,9.35,pre
-11.6,9.72,pre
-11.5,9.72,pre
-11.4,9.59,pre
-11.3,9.4,pre
-11.2,9.52,pre
-11.1,9.55,pre
-11.0,9.47,pre
-10.9,9.55,pre
-10.8,9.52,pre
-10.7,9.5,pre
-10.6,9.5,pre
-10.5,9.5,pre
-10.4,9.45,pre
-10.3,9.52,pre
-10.2,9.47,pre
-10.1,9.42,pre
-10.0,9.52,pre
-9.9,9.35,pre
-9.8,9.47,pre
-9.7,9.45,pre
-9.6,9.35,pre
-9.5,9.37,pre
-9.4,9.37,pre
-9.3,9.35,pre
-9.2,9.28,pre
-9.1,9.28,pre
-9.0,9.33,pre
-8.9,9.3,pre
-8.8,9.33,pre
-8.7,9.33,pre
-8.6,9.4,pre
-8.5,9.2,pre
-8.4,9.35,pre
-8.3,9.23,pre
-8.2,9.28,pre
-8.1,9.23,pre
-8.0,9.2,pre
-7.9,9.28,pre
-7.8,9.23,pre
-7.7,9.18,pre
-7.6,9.01,pre
-7.5,9.2,pre
-7.4,9.08,pre
-7.3,9.06,pre
-7.2,9.08,pre
-7.1,9.03,pre
-7.0,9.06,pre
-6.9,8.94,pre
-6.8,8.94,pre
-6.7,8.94,pre
-6.6,8.98,pre
-6.5,8.96,pre
-6.4,9.01,pre
-6.3,8.89,pre
-6.2,8.86,pre
-6.1,9.03,pre
-6.0,8.96,pre
-5.9,9.06,pre
-5.8,8.94,pre
-5.7,9.03,pre
-5.6,9.06,pre
-5.5,9.03,pre
-5.4,9.06,pre
-5.3,8.96,pre
-5.2,9.03,pre
-5.1,8.96,pre
-5.0,8.94,pre
-4.9,8.94,pre
-4.8,8.94,pre
-4.7,8.76,pre
-4.6,8.81,pre
-4.5,8.67,pre
-4.4,8.67,pre
-4.3,8.62,pre
-4.2,8.57,pre
-4.1,8.57,pre
-4.0,8.5,pre
-3.9,8.45,pre
-3.8,8.54,pre
-3.7,8.52,pre
-3.6,8.5,pre
-3.5,8.42,pre
-3.4,8.42,pre
-3.3,8.33,pre
-3.2,8.4,pre
-3.1,8.3,pre
-3.0,8.37,pre
-2.9,8.37,pre
-2.8,8.35,pre
-2.7,8.37,pre
-2.6,8.35,pre
-2.5,8.3,pre
-2.4,8.2,pre
-2.3,8.25,pre
-2.2,8.15,pre
-2.1,8.25,pre
-2.0,8.18,pre
-1.9,8.15,pre
-1.8,8.4,pre
-1.7,8.18,pre
-1.6,8.28,pre
-1.5,8.18,pre
-1.4,8.23,pre
-1.3,8.18,pre
-1.2,8.18,pre
-1.1,8.23,pre
-1.0,8.23,pre
-0.9,8.18,pre
-0.8,8.15,pre
-0.7,8.25,pre
-0.6,8.3,pre
-0.5,8.23,pre
-0.4,8.2,pre
-0.3,8.33,pre
-0.2,8.37,pre
-0.1,8.18,pre
0.0,8.25,stroking
0.1,8.3,stroking
0.2,8.28,stroking
0.3,8.15,stroking
0.4,8.23,stroking
0.5,8.18,stroking
0.6,8.23,stroking
0.7,8.18,stroking
0.8,8.18,stroking
0.9,8.2,stroking
1.0,8.06,stroking
1.1,8.11,stroking
1.2,8.06,stroking
1.3,8.18,stroking
1.4,8.03,stroking
1.5,8.03,stroking
