time_s,eda_uS,phase
-20.0,10.74,pre
-19.9,10.74,pre
-19.8,10.72,pre
-19.7,10.69,pre
-19.6,10.69,pre
-19.5,10.69,pre
-19.4,10.69,pre
-19.3,10.69,pre
-19.2,10.64,pre
-19.1,10.64,pre
-19.0,10.64,pre
-18.9,10.64,pre
-18.8,10.64,pre
-18.7,10.62,pre
-18.6,10.6,pre
-18.5,10.62,pre
-18.4,10.62,pre
-18.3,10.6,pre
-18.2,10.57,pre
-18.1,10.57,pre
-18.0,10.06,pre
-17.9,10.33,pre
-17.8,10.42,pre
-17.7,10.47,pre
-17.6,10.5,pre
-17.5,10.52,pre
-17.4,10.45,pre
-17.3,10.5,pre
-17.2,10.5,pre
-17.1,10.47,pre
-17.0,10.45,pre
-16.9,10.47,pre
-16.8,10.47,pre
-16.7,10.47,pre
-16.6,10.45,pre
-16.5,10.45,pre
-16.4,10.42,pre
-16.3,10.42,pre
-16.2,10.42,pre
-16.1,10.45,pre
-16.0,10.42,pre
-15.9,10.42,pre
-15.8,10.4,pre
-15.7,10.42,pre
-15.6,10.42,pre
-15.5,10.4,pre
-15.4,10.38,pre
-15.3,10.23,pre
-15.2,10.33,pre
-15.1,10.35,pre
-15.0,10.38,pre
-14.9,10.35,pre
-14.8,10.23,pre
-14.7,10.28,pre
-14.6,10.3,pre
-14.5,10.3,pre
-14.4,10.33,pre
-14.3,10.33,pre
-14.2,10.33,pre
-14.1,10.28,pre
-14.0,10.28,pre
-13.9,10.25,pre
-13.8,10.25,pre
-13.7,10.25,pre
-13.6,10.25,pre
-13.5,10.25,pre
-13.4,10.25,pre
-13.3,10.23,pre
-13.2,10.23,pre
-13.1,10.23,pre
-13.0,10.23,pre
-12.9,10.23,pre
-12.8,10.23,pre
-12.7,10.21,pre
-12.6,10.21,pre
-12.5,10.18,pre
-12.4,10.16,pre
-12.3,10.18,pre
-12.2,10.18,pre
-12.1,10.16,pre
-12.0,10.16,pre
-11.9,10.13,pre
-11.8,10.13,pre
-11.7,10.16,pre
-11.6,10.13,pre
-11.5,10.13,pre
-11.4,10.13,pre
-11.3,10.13,pre
-11.2,10.11,pre
-11.1,10.11,pre
-11.0,10.11,pre
